id,name,artists,year,popularity,key,tempo,acousticness,duration_ms,danceability,energy,explicit,instrumentalness,liveness,loudness,mode,speechiness,valence
2b5scDVCDxVsLalecDLAo2,MIDDLE CHILD,['J. Cole'],2019,64,8,126.023,0.192,213000,0.84,0.484,1,0,0.282,-6.899,1,0.241,0.512
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,['J. Cole'],2019,83,8,123.984,0.149,213594,0.837,0.364,1,0,0.271,-11.713,1,0.276,0.463
0aKjN6mBKSMmP3TpfezOxM,Miss America,['J. Cole'],2013,50,9,172.191,0.00431,225867,0.498,0.678,1,0.000951,0.142,-7.407,0,0.141,0.205
3Iz0A1nuTjiLvXQaBxjWzn,Mo Money (Interlude),['J. Cole'],2013,51,1,84.831,0.756,77640,0.617,0.719,1,0,0.149,-7.635,0,0.387,0.477
1AT4xjNarTswd0UZ5FlmKF,Motiv8,['J. Cole'],2018,67,4,149.897,0.135,133922,0.869,0.385,1,0,0.0931,-7.801,1,0.297,0.596
0utlOiJy2weVl9WTkcEWHy,Neighbors,['J. Cole'],2016,73,6,138.97,0.319,216520,0.898,0.283,1,0.000383,0.11,-12.335,0,0.356,0.469
2lSyPI9VHK06g1yxbtwMXq,Never Told,['J. Cole'],2011,48,11,84.461,0.396,211520,0.326,0.65,1,0,0.119,-9.574,0,0.199,0.438
7ncDwhSTgCZuL3OZNkvZ97,Niggaz Know,['J. Cole'],2013,52,10,138.046,0.0334,217240,0.709,0.687,1,1.70E-06,0.103,-7.394,0,0.174,0.327
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,['J. Cole'],2014,82,10,100,0.302,292987,0.696,0.521,1,0,0.0565,-8.465,0,0.332,0.458
01VGA34ATxwp0Xo1ldduo2,Note to Self,['J. Cole'],2014,56,8,83.151,0.855,875307,0.652,0.455,1,0,0.171,-8.673,1,0.115,0.325
0Px86mRlxdB3YqpK6KXWlr,Once an Addict - Interlude,['J. Cole'],2018,59,8,82.36,0.626,197822,0.548,0.472,1,0,0.119,-8.343,1,0.477,0.138
0bhnUFDQFCEHCBlsQfHnj5,Photograph,['J. Cole'],2018,65,1,105.05,0.0299,218954,0.825,0.487,1,0,0.0868,-6.416,1,0.233,0.372
0QpYkajexWrB0P3TWvkHlm,Rich Niggaz,['J. Cole'],2013,63,8,125.007,0.472,276093,0.586,0.717,1,0.00236,0.104,-8.543,0,0.197,0.306
1CivPhVrRCMZixFOQe3NKx,Rise and Shine,['J. Cole'],2011,53,9,81.337,0.0551,274960,0.425,0.768,1,0,0.19,-5.969,1,0.272,0.274
6uslSzMm1xIuCf5p9ECEtz,Runaway,['J. Cole'],2013,53,2,187.929,0.195,314493,0.475,0.757,1,0,0.37,-7.307,1,0.357,0.0707
0HtOJj7Kl74s1Ngf3MWeif,She's Mine Pt. 1,['J. Cole'],2016,61,2,139.652,0.766,209080,0.439,0.204,1,0.0913,0.284,-15.165,1,0.0587,0.0408
5rmcjZTrE9JR1YrbNZDFNW,She's Mine Pt. 2,['J. Cole'],2016,58,2,70.031,0.798,278920,0.486,0.194,1,0.00624,0.114,-15.265,1,0.0712,0.048
5pIn0ZiclQOMzoFUlgDY0f,Sideline Story,['J. Cole'],2011,54,10,89.051,0.705,237853,0.745,0.572,1,0,0.146,-7.003,0,0.174,0.663
4qRjfovbhI4EwP7VQNfxVW,St. Tropez,['J. Cole'],2014,60,9,84.241,0.054,257920,0.561,0.541,1,0.0371,0.0627,-9.818,0,0.0711,0.324
4pqiLICe0uTHb9WfY02ek9,Trouble,['J. Cole'],2013,55,11,107.454,0.174,258400,0.74,0.474,1,8.31E-06,0.153,-8.708,0,0.0622,0.0818
2z3joGXrdGL2iEjIKQTiN1,Ville Mentality,['J. Cole'],2016,63,7,119.91,0.745,194347,0.87,0.386,1,0.00013,0.122,-7.843,0,0.0684,0.642
3YjQfsV7vIDj0eovuUlbK7,Villuminati,['J. Cole'],2013,52,11,107.352,0.0493,307867,0.657,0.836,1,0.00366,0.367,-6.075,0,0.196,0.049
6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,['J. Cole'],2014,78,6,175.483,0.0752,239320,0.504,0.705,1,0,0.128,-8.205,0,0.364,0.584
5Lgqu1th1KqlG97OF2gWGe,Window Pain - Outro,['J. Cole'],2018,62,8,75.032,0.0607,286730,0.72,0.626,1,0,0.0728,-9.351,1,0.397,0.182
08AJrzWJWILgewSASbc5xQ,Work Out,['J. Cole'],2011,44,1,93.016,0.0529,235333,0.83,0.424,0,0,0.313,-6.918,1,0.11,0.207
2wAJTrFhCnQyNSD3oUgTZO,Work Out,['J. Cole'],2011,79,2,93.004,0.0531,235320,0.831,0.427,1,0,0.307,-6.903,1,0.106,0.216
3zbnvxvqV5lL4Vq0FznWsX,Wop (Official Version),['J. Dash'],2010,55,7,112.007,0.00968,230627,0.836,0.817,0,0,0.114,-5.672,1,0.0677,0.647
5tqyZmF6uEoTkD6ja7KZjv,Wop (Official Version),['J. Dash'],2012,49,7,112.002,0.0108,231715,0.854,0.707,0,7.41E-05,0.146,-8.238,1,0.071,0.601
67uXCHiEdTbR5wFzFQ6WiV,Self Made Millionaire,"['J. Stalin', ""Lil' Retro"", 'Lil Blood']",2010,43,1,87.988,0.0106,281040,0.669,0.687,1,1.31E-06,0.13,-9.762,1,0.201,0.424
6tZmrNnFao9ofNviYqJwOH,"UP! (feat. Chris Brown, Pleasure P) (R&B Remix Mix)",['J. Valentine'],2013,63,1,96.922,0.409,201143,0.777,0.454,0,0,0.616,-10.39,1,0.131,0.498
18wBygantQ9hYTzPgpSVTk,Blame on Me,['J.I the Prince of N.Y'],2019,64,5,81.034,0.363,142289,0.806,0.368,1,0,0.11,-12.745,0,0.868,0.457
4Xn8PVqeNCfW6gVxPWTZGM,Love Scars,['J.I the Prince of N.Y'],2019,63,5,129.649,0.0626,212193,0.635,0.552,1,0,0.083,-8.959,0,0.758,0.267
1ji27xS6hNf2LEZQNXGTdT,Love Won’t Change,['J.I the Prince of N.Y'],2019,65,2,86.207,0.129,128052,0.551,0.59,1,0,0.0907,-9.441,1,0.394,0.205
2dzja72gQodveSpguIQGJl,Need Me,['J.I the Prince of N.Y'],2019,79,10,95.034,0.156,151641,0.815,0.567,1,0,0.0884,-4.653,0,0.135,0.732
16wLw9iFIrk607LWq2qVpr,Proud Of Me,['J.I the Prince of N.Y'],2020,63,0,87.838,0.362,188291,0.624,0.619,1,1.46E-05,0.14,-6.999,0,0.206,0.557
3rw3uYUoKicjBxUW7EigtS,528 Hz D.N.A. Repair,['J.S. Epperson'],2010,49,1,141.129,0.963,835169,0.165,0.0436,0,0.935,0.0845,-27.528,1,0.0498,0.0381
2kNmLJdgeTLPKUkvuSbn5g,Bloom,['j^p^n'],2015,56,6,139.794,0.874,137407,0.471,0.495,0,0.000247,0.188,-10.605,1,0.419,0.556
2tw0XH9LfAmDf0H5IY8O4I,Springtime,['j^p^n'],2016,57,5,119.984,0.535,120000,0.575,0.226,0,0,0.347,-12.545,1,0.088,0.395
4YA7nxDtAVE2R1Eryx7uRu,Always On Time,"['Ja Rule', 'Ashanti']",2012,55,5,96.67,0.19,245373,0.839,0.706,1,0,0.205,-6.119,0,0.231,0.857
4R6OANdWnhMM9Asu3zjxK6,Mesmerize,"['Ja Rule', 'Ashanti']",2012,46,1,90.029,0.0508,282493,0.769,0.656,1,0,0.301,-6.561,1,0.181,0.391
5ay0cvjtVAbMLOe8gTadFh,A Model of the Universe,['Jóhann Jóhannsson'],2014,56,7,90.243,0.982,172444,0.336,0.044,0,0.96,0.221,-29.255,0,0.0456,0.0666
5fJD7wh9yoSTpl9d5rgl7l,The Theory of Everything,['Jóhann Jóhannsson'],2014,57,2,104.03,0.842,68692,0.421,0.118,0,0.938,0.115,-17.703,1,0.0408,0.175
7d4PcAQO2ELA5gHNMfqq88,Where No One Goes,"['Jónsi', 'John Powell']",2014,49,9,140.017,0.0177,164533,0.504,0.879,0,0.00866,0.347,-7.442,1,0.0636,0.354
6aommJFM8i3iT4inKuDSXh,Chachachá,['Jósean Log'],2016,74,5,110.827,0.791,215986,0.68,0.321,0,4.67E-06,0.125,-10.944,1,0.0376,0.416
01T3AjynqSMVfiAQCAfrKJ,Evolutionistically Yours,['Józef Gatysik'],2017,62,5,112.464,0.993,160897,0.322,0.0121,0,0.927,0.127,-31.994,1,0.0491,0.118
1LQsAMbRfl2644biYjwHhz,Sway,['Józef Gatysik'],2016,64,5,101.389,0.993,162448,0.353,0.017,0,0.892,0.108,-27.471,1,0.0516,0.24
206FddKOYYxN6k2gCKUsFg,Tuff,['Jaah SLT'],2019,69,5,99.944,0.294,124996,0.939,0.23,1,0,0.0639,-13.909,1,0.173,0.546
4cZ3UsiKd1kUQIaq4BFIj2,No One Compares To You,['Jack & Jack'],2019,77,1,111.939,0.127,182920,0.7,0.748,0,0,0.0941,-6.044,1,0.0434,0.631
48bSfSZaq9Aizbu4AWn4st,Febreze (feat. 2 Chainz),"['Jack Ü', 'Skrillex', 'Diplo', '2 Chainz']",2015,56,2,149.829,0.0184,214400,0.68,0.983,1,0,0.289,-3.51,1,0.333,0.263
3UgSQu6WwrXfKKDq019IHE,To Ü (feat. AlunaGeorge),"['Jack Ü', 'Skrillex', 'Diplo', 'AlunaGeorge']",2015,62,10,160.165,0.134,237000,0.485,0.928,0,2.92E-05,0.217,-3.451,0,0.445,0.348
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),"['Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber']",2015,74,4,139.432,0.041,250286,0.432,0.781,0,4.21E-06,0.0789,-4.038,0,0.0567,0.197
6ZpR2XFuQJSHAQwg9495KZ,Mind (feat. Kai),"['Jack Ü', 'Skrillex', 'Diplo', 'kai']",2015,65,1,174.153,0.117,242069,0.502,0.777,0,2.91E-06,0.0957,-4.627,1,0.0934,0.356
2RpKh7kXSdO8NLrW9VQ46p,Take Ü There (feat. Kiesza),"['Jack Ü', 'Skrillex', 'Diplo', 'Kiesza']",2015,60,6,159.888,0.0523,210000,0.542,0.879,0,0,0.171,-1.427,0,0.0921,0.118
3K3gE0CUJKn2yxf5BRXhdt,Make The Grade,['Jack Conte'],2011,48,7,84.542,0.668,174142,0.616,0.453,0,0.00237,0.0961,-12.746,1,0.0249,0.366
6YaC65M3ujeROidG3b09J0,Surprise Yourself,['Jack Garratt'],2016,59,8,158.931,0.262,260867,0.346,0.429,0,0.000827,0.138,-12.187,1,0.0832,0.0885
2ihL1KGMA0geIqGT5pkZzo,WARSAW (feat. 2forwOyNE),"['Jack Harlow', '2forwOyNE']",2019,62,5,97.958,0.0474,187267,0.923,0.533,1,4.12E-06,0.0925,-5.627,0,0.0883,0.689
1AgSUWSzmza5jF6ER5R68v,THRU THE NIGHT (feat. Bryson Tiller),"['Jack Harlow', 'Bryson Tiller']",2019,73,5,124.003,0.016,128409,0.88,0.58,1,3.83E-06,0.0936,-5.032,0,0.0438,0.754
2aWVaW1p2kUc5yuKwBmRJi,I WANNA SEE SOME ASS (feat. jetsonmade),"['Jack Harlow', 'jetsonmade']",2020,74,0,107.951,0.18,125302,0.899,0.691,1,0.000451,0.135,-7.554,1,0.0497,0.865
3FWIAl04a9ySFhk4HH15ov,HEY BIG HEAD,['Jack Harlow'],2020,63,1,163.887,0.0376,121708,0.846,0.554,1,0.00245,0.102,-5.856,1,0.0991,0.611
0ipgd8PPFza3NNmN3Rn2uF,SUNDOWN,['Jack Harlow'],2018,66,2,92.023,0.163,125217,0.816,0.754,1,0.00199,0.105,-5.922,1,0.152,0.704
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,['Jack Harlow'],2020,92,11,145.062,0.017,139741,0.923,0.604,1,0,0.272,-6.671,0,0.245,0.826
3P3Rj89T4jl2QczwR3TMRr,A Pirate Looks At Forty,"['Jack Johnson', 'Dave Matthews', 'Tim Reynolds']",2012,55,7,203.939,0.733,232067,0.351,0.275,0,5.01E-05,0.825,-14.341,1,0.0356,0.336
5Irp7GSDmBquYrMkBw3fDE,Breakdown,"['Jack Johnson', 'Jake Shimabukuro']",2012,48,0,139.807,0.663,253933,0.578,0.515,0,0.000333,0.85,-11.224,1,0.0428,0.476
1tm0ed6Bh8lDkcszWu6YrJ,Anything But The Truth,['Jack Johnson'],2010,55,6,129.053,0.945,173773,0.651,0.111,0,0.0257,0.119,-21.289,0,0.0383,0.462
29sY1Zgd4BXoVcoiVbiUXi,As I Was Saying,['Jack Johnson'],2013,50,0,90.111,0.181,225547,0.631,0.526,0,0.000511,0.11,-8.453,0,0.0276,0.428
1K4VZwgvFxs68itkIULbLq,At Or With Me,['Jack Johnson'],2010,54,4,113.554,0.629,237840,0.646,0.549,0,5.55E-05,0.254,-6.923,1,0.0319,0.483
25Bc68Ml8xdphCcPdnGLNp,Better Together,['Jack Johnson'],2020,1,5,110.093,0.357,208267,0.856,0.418,0,6.99E-06,0.111,-7.375,1,0.0438,0.657
2sX1mS5XIpnAS68EEuoXLW,Better Together,['Jack Johnson'],2020,1,5,110.093,0.357,208267,0.856,0.418,0,6.99E-06,0.111,-7.375,1,0.0438,0.657
6OX2udn7tI5dVBBSfL9k8k,Better Together,['Jack Johnson'],2020,0,5,110.093,0.357,208267,0.856,0.418,0,6.99E-06,0.111,-7.375,1,0.0438,0.657
4QCwJfuL70aUSXzlEP4FRT,Bubble Toes,['Jack Johnson'],2011,58,7,93.88,0.666,238603,0.606,0.517,0,0.0209,0.377,-11.507,1,0.116,0.685
0qT9FXLGoiszOVm32v8aaK,Change,['Jack Johnson'],2013,49,11,92.94,0.851,194053,0.756,0.394,0,3.06E-05,0.0826,-8.461,1,0.0275,0.259
5y0AneAZjgvVmfeuQ9XYbQ,Don't Believe A Thing I Say,['Jack Johnson'],2013,50,5,133.983,0.815,194493,0.783,0.396,0,0.00278,0.108,-12.112,0,0.0396,0.377
3dnswoe0E6Rf1vKdKzNdKs,Escape (The Pina Colada Song),['Jack Johnson'],2013,59,9,135.254,0.229,242080,0.894,0.466,0,0,0.93,-7.794,1,0.0603,0.798
7hOXiS6kDP4vYIh9DBsNgK,Flake,['Jack Johnson'],2011,61,5,97.657,0.662,281749,0.758,0.654,0,0.0197,0.199,-10.98,1,0.04,0.962
3lBV2e6PeAOa0DqGxWCErF,Fortunate Fool,['Jack Johnson'],2011,51,4,129.266,0.609,229507,0.808,0.267,0,0.00343,0.119,-10.415,1,0.0426,0.32
2eVKwKivluiYn67kLtZ3d7,"Fragments - From The Film ""The Smog Of The Sea""",['Jack Johnson'],2017,63,2,92.23,0.727,221307,0.73,0.146,0,0.000391,0.104,-11.937,1,0.0351,0.661
2PsuxIafcmuwiGIWJeU3As,From The Clouds,['Jack Johnson'],2010,55,7,116.155,0.187,185533,0.867,NA,0,3.81E-05,0.0593,-7.863,1,0.0423,0.842
2ExizXMcXNos7nWDEVbqhM,F-Stop Blues,['Jack Johnson'],2011,50,4,128.649,0.777,195142,0.8,0.123,0,0.000304,0.111,-15.636,1,0.0466,0.188
5yCrrN0GiJjHkRJGWw5D13,Home,['Jack Johnson'],2013,58,2,149.985,0.585,182000,0.622,0.621,0,7.92E-05,0.292,-8.71,1,0.0307,0.749
12jjuxN1gxlm29cqL5M6MW,I Got You,['Jack Johnson'],2013,65,11,98.067,0.61,179347,0.899,0.399,0,1.52E-05,0.0923,-6.553,1,0.038,0.544
5WjDmjD39LsFCRRALhorjd,I Got You,['Jack Johnson'],2013,52,11,98.067,0.607,179347,0.899,0.399,0,1.52E-05,0.0923,-6.553,1,0.038,0.544
60l2klsUm0sh1J80XuaGnf,Inaudible Melodies,['Jack Johnson'],2011,51,6,142.886,0.614,217908,0.807,0.273,0,0.0179,0.132,-13.886,1,0.071,0.321
0aiwWQiNQRIkeJdrwrRrxJ,Mudfootball (For Moe Lerner),['Jack Johnson'],2011,49,7,96.556,0.232,205444,0.805,0.705,0,0.348,0.0475,-10.841,1,0.0588,0.962
4KZ9wj0K87t0Gdm7km9Yam,My Little Girl,['Jack Johnson'],2010,59,2,97.841,0.85,140987,0.858,0.0841,0,0.00563,0.105,-19.507,1,0.0889,0.455
4zohK59ouRruiqESaTcOZW,My Mind Is For Sale,['Jack Johnson'],2017,65,2,97.849,0.676,239840,0.83,0.682,0,0.000367,0.123,-7.16,1,0.134,0.762
2uRz1DAgAuK7CObjr1Lepu,Never Fade,['Jack Johnson'],2013,53,11,73.99,0.677,242747,0.717,0.45,0,0.00102,0.105,-8.531,1,0.0504,0.571
5cdCm7mCN3kGVuLHDCX7It,No Good With Faces,['Jack Johnson'],2010,55,11,,0.556,211307,0.706,0.391,0,0.0305,0.0784,-11.282,1,0.0267,0.32
1sosrEJMESvzsFdEXvXZ4y,Ones And Zeros,['Jack Johnson'],2013,50,5,180.02,0.908,267360,0.416,0.362,0,0.000297,0.0766,-9.62,1,0.04,0.263
74RKxVxJSh54RBZfX6y4GY,Only The Ocean,['Jack Johnson'],2010,56,5,80.103,0.648,219920,0.617,0.315,0,6.31E-06,0.102,-10.725,1,0.0267,0.462
4Y31epheGTOoPf29EAGwly,Posters,['Jack Johnson'],2011,50,4,164.904,0.432,197766,0.722,0.415,0,0.0313,0.103,,1,0.0411,0.684
1Kh9APQ4jHucrj0QrdjxZe,Radiate,['Jack Johnson'],2013,51,10,180.024,0.144,255733,0.604,0.417,0,0.00206,0.0841,-8.084,0,0.079,0.576
5GrY7sz8KXGFVT7s1UWoaV,"Red Wine, Mistakes, Mythology",['Jack Johnson'],2010,54,7,81.017,0.545,243267,0.792,0.402,0,3.71E-06,0.054,-8.371,1,0.0514,0.642
1vL5bZNsFWVYED96IgWEIM,Seasick Dream,['Jack Johnson'],2015,57,0,116.296,0.955,200360,0.662,NA,0,0.0202,0.257,-8.503,1,0.0414,0.403
5b6qqB5nvWRrin8e2cWDQY,Shot Reverse Shot,['Jack Johnson'],2013,56,0,139.162,0.399,190427,0.768,0.912,0,0.000146,0.196,-5.025,1,0.084,0.646
6YFBulokjnf14xNWFd2DdG,Spring Wind,['Jack Johnson'],2010,54,3,,0.747,227613,0.498,0.417,0,0.142,0.303,-8.303,1,0.0345,0.343
41Az1BCotlAUt7Ud8k6H2Y,Sunsets For Somebody Else,['Jack Johnson'],2017,67,7,113.273,0.828,210467,0.696,0.229,0,1.34E-05,0.152,-7.911,1,0.0331,0.603
0Etdshb7TsPs3kPII6V0cR,Tape Deck,['Jack Johnson'],2013,52,10,147.216,0.611,201227,0.761,0.752,0,0.0676,0.0516,-5.144,1,0.0673,0.848
27uOuxKlQE9c1i4bh89Wg5,To The Sea,['Jack Johnson'],2010,56,9,160.393,0.564,210187,0.59,0.433,0,4.85E-05,0.214,-8.003,1,0.0388,0.515
22RxilGS5NSRe2ELlyKeTi,Washing Dishes,['Jack Johnson'],2013,59,10,120.085,0.356,NA,0.804,0.681,0,0,0.105,-4.976,1,0.0336,0.732
57M3x7GWQHGbaI6NgjWwr6,Washing Dishes,['Jack Johnson'],2013,55,10,120.08,0.356,203947,0.805,0.681,0,0,0.105,-4.976,1,0.0335,0.732
3daDd8yhWLgeWyCeZp9eIj,You And Your Heart,['Jack Johnson'],2010,60,2,107.067,0.363,192853,0.78,0.572,0,0.000457,0.0787,-5.999,1,0.0316,0.863
1V4h1A0c9F0tYZfVzFtDri,You Remind Me Of You,['Jack Johnson'],2013,52,11,118.699,0.95,144440,0.769,0.159,0,0.0165,0.109,-13.556,1,0.0369,0.545
2mlGPkAx4kwF8Df0GlScsC,Buttercup,['Jack Stauber'],2017,81,7,120.046,0.723,208026,0.705,0.373,0,0.81,0.289,-9.066,1,0.0384,0.551
5yhQS5ce3WebABcdngULA8,Dead Weight,['Jack Stauber'],2018,64,4,107.954,0.181,186105,0.643,0.492,0,0.033,0.798,-9.314,0,0.0387,0.601
2iTma4kHADFcTlR24R8hIP,Dog Nightmare,['Jack Stauber'],2017,59,4,153.992,0.743,175678,0.7,0.448,0,0.463,0.179,-13.016,1,0.111,0.731
6SZwj6cjc8JQbkrr8cbIUn,Oh Klahoma,['Jack Stauber'],2017,67,7,108.996,0.43,185224,0.697,0.401,0,0.0109,0.316,-10.216,1,0.0543,0.478
2Z0TZwuhYNcAoLVb3ZYGWg,Adrenaline,['Jack Wall'],2012,50,7,199.942,0.00119,205821,0.395,0.906,0,0.844,0.108,-9.841,1,0.0517,0.537
07AjyDeE85pDr4Dj8BzgWB,I'm Shakin',['Jack White'],2012,48,11,80.753,0.0142,180173,0.586,0.782,0,0.00102,0.0673,-10.052,0,0.235,0.754
3T76zPJz3tWL27FrjJe2ot,Lazaretto,['Jack White'],2014,55,6,118.214,0.0046,219400,0.381,0.838,0,3.77E-05,0.101,-6.562,0,0.0709,0.581
3s3ciLHOXE1xVqGkdxwHPs,Love Interruption,['Jack White'],2012,49,9,93.855,0.645,157973,0.582,0.365,0,1.03E-06,0.147,-11.04,1,0.0388,0.312
1kBM7AURqQTIXFePNVpEwP,Love Is Blindness,['Jack White'],2012,50,10,48.578,0.0513,198613,0.266,0.74,0,0.00426,0.162,-7.972,0,0.0788,0.5
3XBPCbTU9rSGuyuK7Xbj4B,Sixteen Saltines,['Jack White'],2012,50,11,131.519,0.0136,155720,0.603,0.868,0,7.04E-06,0.0767,-7.891,0,0.0887,0.68
18C0OMcQh37EsWMCzMaget,Pressure,['Jackboy'],2020,60,2,114.083,0.17,208751,0.65,0.54,1,0,0.21,-9.277,0,0.578,0.579
40mjsnRjCpycdUw3xhS20g,GATTI,"['JACKBOYS', 'Pop Smoke', 'Travis Scott']",2019,79,2,143.477,0.135,181145,0.594,0.676,1,0,0.163,-5.808,1,0.344,0.472
6uJONCdr2rC65BNmCnTBWK,GANG GANG,"['JACKBOYS', 'Sheck Wes']",2019,76,7,123.017,0.071,244761,0.859,0.6,1,0,0.353,-4.63,0,0.301,0.568
4AO1XhrgJczQ9bNVxdfKQe,WHAT TO DO? (feat. Don Toliver),"['JACKBOYS', 'Travis Scott', 'Don Toliver']",2019,76,9,118.037,0.0695,250142,0.643,0.594,1,1.46E-05,0.115,-5.191,0,0.0312,0.195
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),"['JACKBOYS', 'Travis Scott', 'Young Thug']",2019,86,8,139.864,0.0104,157712,0.802,0.591,1,0,0.196,-4.895,1,0.225,0.309
4hxPwjXNymrxLJD4YaeH1b,Getting Over You,['Jackie Lee'],2016,54,2,170.17,0.0636,172102,0.446,0.759,0,0,0.098,-5.053,1,0.0331,0.56
4vmERH5UYG1FLcR2sTBcjY,All the Way (I Believe In Steve),"['Jacksepticeye', 'The Gregory Brothers']",2016,61,0,128.032,0.0923,155513,0.746,0.719,0,0,0.443,-3.741,0,0.0861,0.869
5bIV0X5jTmFPrTNMF4HLmF,679 & No Diggity,['Jackson Breit'],2016,57,6,89.919,0.0917,182000,0.671,0.772,1,0,0.118,-5.853,1,0.186,0.735
69DR0zO0ZKzlfRKmXez0G1,Whiskey Drinking Song,['Jackson Taylor & the Sinners'],2013,46,9,83.043,0.233,237173,0.588,0.755,0,0,0.0597,-7.171,1,0.0666,0.811
4mQMvcRtQou5yI8mjuJ1lf,100 Ways,['Jackson Wang'],2020,72,7,109.955,0.318,168627,0.801,0.782,0,0,0.285,-7.081,1,0.241,0.613
68j5DYmCikBzcp60Sv6xWO,All I Need (with Mahalia & Ty Dolla $ign),"['Jacob Collier', 'Mahalia', 'Ty Dolla $ign']",2020,67,5,78.001,0.425,243787,0.485,0.492,0,0,0.105,-6.462,0,0.331,0.876
6GsOj1QAdG1XIhbFilnj77,Judith,['Jacob David'],2015,55,7,110.995,0.99,175093,0.421,0.102,0,0.904,0.0868,-25.999,0,0.0361,0.3
7vyQwt3xnZccpLDtj0X45b,Chariot,['Jacob Lee'],2015,60,8,66.604,0.105,264682,0.505,0.548,0,0,0.0982,-6.54,1,0.0314,0.298
1GQInBhND3v37Hn6hKbW2b,Heartless,"['Jacob Tillberg', 'Johnning']",2016,58,6,99.984,0.00911,184812,0.741,0.808,0,1.46E-05,0.609,-4.434,0,0.0439,0.415
1Rpj9CZE7cGSXUCfiBf0eA,Ghosts,['Jacob Tillberg'],2016,62,6,125.072,0.286,215050,0.719,0.809,0,0,0.081,-4.679,1,0.182,0.238
05uc59SgLKyj1icld2N3uF,Si Acaso Se Me Olvida,['Jacobo Ramos'],2011,53,9,135.126,0.162,268800,0.485,0.468,0,0,0.213,-8.566,1,0.0295,0.125
0NqZ65jPelNB13gzsvH2Ma,At The Club,"['Jacquees', 'DeJ Loaf']",2017,64,7,92.029,0.124,173054,0.795,0.668,0,0,0.0739,-7.288,0,0.093,0.372
6uNuT1YKpKjgZOOKiY4Nmf,Your Peace (feat. Lil Baby),"['Jacquees', 'Lil Baby']",2019,68,6,196.059,0.0105,183933,0.51,0.624,1,0,0.102,-5.977,0,0.16,0.575
65PzThqBjHbXZqhkg0XLQr,Come Thru,"['Jacquees', 'Rich Homie Quan']",2015,52,11,111.92,0.0474,240133,0.63,0.56,1,0,0.429,-6.737,0,0.259,0.671
5oFK0dJQ5auokDaVYY228m,B.E.D. - Remix,"['Jacquees', 'Ty Dolla $ign', 'Quavo']",2017,57,1,122.004,0.00476,267547,0.708,0.497,1,0,0.0726,-8.419,0,0.0414,0.399
1aWu9UgVzG5EKeFCP49Spj,"Verify (feat. Young Thug, Gunna)","['Jacquees', 'Young Thug', 'Gunna']",2019,65,1,84.699,0.0316,163480,0.525,0.629,1,0,0.0768,-4.707,1,0.106,0.284
1B6TmCvKjC4dopBohVW51x,B.E.D.,['Jacquees'],2018,69,1,122.022,0.00368,236147,0.739,0.536,1,0,0.0968,-6.501,1,0.0587,0.193
3BFrR2hemusNSuiuNWXUqO,Come Thru,['Jacquees'],2014,66,11,111.996,0.15,291500,0.725,0.552,1,0,0.214,-7.369,0,0.0475,0.582
60A9cgTlUXxO7c2ucnen1x,"Feel It (feat. Lloyd, Rich Homie Quan)",['Jacquees'],2014,58,4,127.154,0.0527,259918,0.54,0.555,1,0,0.413,-9.858,0,0.072,0.155
4TVinarpLQLZ5cWI9paHJv,"Feel It (feat. Rich Homie Quan, Lloyd)",['Jacquees'],2014,56,4,127.154,0.0527,259918,0.54,0.555,0,0,0.413,-9.858,0,0.072,0.155
3CP5uo4jLgAHoFDlpVgYZA,Future Baby Mama,['Jacquees'],2014,50,5,133.99,0.059,234684,0.677,0.479,0,0,0.171,-9.11,1,0.0396,0.163
7AgcqeRnfXaniwk5gJoqO4,Who's,['Jacquees'],2019,67,10,129.931,0.0142,185893,0.693,0.573,0,0,0.0372,-7.652,0,0.22,0.457
01jIO8SJFnpSiNLH1JaBZ5,You,['Jacquees'],2018,71,8,115.002,0.413,217387,0.735,0.453,1,0,0.104,-8.264,0,0.0602,0.335
4z6jMoGMakaecHPYcuQANw,Glazin',['Jacuzzi Boys'],2011,46,11,78.47,0.0111,203907,0.276,0.775,0,0,0.181,-4.065,1,0.037,0.579
0aWMostcnfyjuCEcO7sTz5,GHOST,"['Jaden', 'Christian Rich']",2018,66,1,148.046,0.145,129733,0.782,0.531,1,0.0501,0.238,-6.636,1,0.168,0.247
4D1eVq5AUILwjg3tAe7o6M,On My Own,"['Jaden', 'Kid Cudi']",2019,68,1,97.5,0.0214,244720,0.344,0.843,1,0.00345,0.189,-3.711,0,0.0422,0.219
6XNANAB7sFvkfho6bMCp7o,Summertime In Paris,"['Jaden', 'WILLOW']",2019,76,9,90.937,0.135,270960,0.569,0.86,1,0,0.153,-4.116,1,0.043,0.289
2IDMCaW8K2nrFOoR5UANUo,Fallen,['Jaden'],2017,62,1,82.523,0.121,262474,0.499,0.712,0,0.0798,0.0993,-7.563,0,0.119,0.231
